IdentifierType,IdentifierTypeID,ID,NIMSPEntityID
"Sunlight Lawmaker",1,MAL000086,215468
"Sunlight Lawmaker",1,MAL000087,13001497
"Sunlight Lawmaker",1,MAL000089,13001267
"Sunlight Lawmaker",1,MAL000090,669853
"Sunlight Lawmaker",1,MAL000091,13001298
"Sunlight Lawmaker",1,MAL000092,274993
"Sunlight Lawmaker",1,MAL000093,13001444
"Sunlight Lawmaker",1,MAL000094,6508108
"Sunlight Lawmaker",1,MAL000095,1489524
"Sunlight Lawmaker",1,MAL000096,702884
"Sunlight Lawmaker",1,MAL000098,716914
"Sunlight Lawmaker",1,MAL000099,839710
"Sunlight Lawmaker",1,MAL000101,659027
"Sunlight Lawmaker",1,MAL000102,1759500
"Sunlight Lawmaker",1,MAL000103,39737
"Sunlight Lawmaker",1,MAL000104,22848
"Sunlight Lawmaker",1,MAL000105,1919550
"Sunlight Lawmaker",1,MAL000106,217777
"Sunlight Lawmaker",1,MAL000107,6691156
"Sunlight Lawmaker",1,MAL000110,6577176
"Sunlight Lawmaker",1,MAL000111,272599
"Sunlight Lawmaker",1,MAL000112,6508115
"Sunlight Lawmaker",1,MAL000113,162102
"Sunlight Lawmaker",1,MAL000114,13001410
"Sunlight Lawmaker",1,MAL000115,38127
"Sunlight Lawmaker",1,MAL000116,6691246
"Sunlight Lawmaker",1,MAL000118,6406268
"Sunlight Lawmaker",1,MAL000120,6390616
"Sunlight Lawmaker",1,MAL000122,451745
"Sunlight Lawmaker",1,MAL000123,13001284
"Sunlight Lawmaker",1,MAL000124,6406272
"Sunlight Lawmaker",1,MAL000125,747895
"Sunlight Lawmaker",1,MAL000126,423330
"Sunlight Lawmaker",1,MAL000127,6513431
"Sunlight Lawmaker",1,MAL000129,172685
"Sunlight Lawmaker",1,MAL000130,2119359
"Sunlight Lawmaker",1,MAL000131,13001304
"Sunlight Lawmaker",1,MAL000132,6691136
"Sunlight Lawmaker",1,MAL000133,1542458
"Sunlight Lawmaker",1,MAL000134,720697
"Sunlight Lawmaker",1,MAL000135,654123
"Sunlight Lawmaker",1,MAL000136,1505986
"Sunlight Lawmaker",1,MAL000137,13001328
"Sunlight Lawmaker",1,MAL000138,6508145
"Sunlight Lawmaker",1,MAL000139,716154
"Sunlight Lawmaker",1,MAL000140,501241
"Sunlight Lawmaker",1,MAL000141,398607
"Sunlight Lawmaker",1,MAL000142,1740498
"Sunlight Lawmaker",1,MAL000144,13001423
"Sunlight Lawmaker",1,MAL000146,1735800
"Sunlight Lawmaker",1,MAL000147,2236413
"Sunlight Lawmaker",1,MAL000149,6691218
"Sunlight Lawmaker",1,MAL000150,13001235
"Sunlight Lawmaker",1,MAL000152,177505
"Sunlight Lawmaker",1,MAL000155,461472
"Sunlight Lawmaker",1,MAL000157,504348
"Sunlight Lawmaker",1,MAL000158,13001408
"Sunlight Lawmaker",1,MAL000159,1246813
"Sunlight Lawmaker",1,MAL000161,1485565
"Sunlight Lawmaker",1,MAL000163,501933
"Sunlight Lawmaker",1,MAL000164,23076
"Sunlight Lawmaker",1,MAL000166,13001523
"Sunlight Lawmaker",1,MAL000167,6401651
"Sunlight Lawmaker",1,MAL000168,656339
"Sunlight Lawmaker",1,MAL000169,1896283
"Sunlight Lawmaker",1,MAL000170,6508137
"Sunlight Lawmaker",1,MAL000171,13001341
"Sunlight Lawmaker",1,MAL000174,36995
"Sunlight Lawmaker",1,MAL000175,13001282
"Sunlight Lawmaker",1,MAL000176,6380477
"Sunlight Lawmaker",1,MAL000180,13001517
"Sunlight Lawmaker",1,MAL000181,170252
"Sunlight Lawmaker",1,MAL000182,26227
"Sunlight Lawmaker",1,MAL000184,514453
"Sunlight Lawmaker",1,MAL000185,447545
"Sunlight Lawmaker",1,MAL000186,268999
"Sunlight Lawmaker",1,MAL000190,13001380
"Sunlight Lawmaker",1,MAL000191,13001464
"Sunlight Lawmaker",1,MAL000192,1121269
"Sunlight Lawmaker",1,MAL000199,1197773
"Sunlight Lawmaker",1,MAL000201,13001199
"Sunlight Lawmaker",1,MAL000202,1097874
"Sunlight Lawmaker",1,MAL000212,220473
"Sunlight Lawmaker",1,MAL000213,6401608
"Sunlight Lawmaker",1,MAL000214,16113679
"Sunlight Lawmaker",1,MAL000215,13001419
"Sunlight Lawmaker",1,MAL000216,15749205
"Sunlight Lawmaker",1,MAL000217,15749187
"Sunlight Lawmaker",1,MAL000218,15749203
"Sunlight Lawmaker",1,MAL000219,15749207
"Sunlight Lawmaker",1,MAL000220,15749190
"Sunlight Lawmaker",1,MAL000221,15749196
"Sunlight Lawmaker",1,MAL000222,16501209
"Sunlight Lawmaker",1,MAL000223,633234
"Sunlight Lawmaker",1,MAL000224,13777077
"Sunlight Lawmaker",1,MAL000225,15749216
"Sunlight Lawmaker",1,MAL000226,15749179
"Sunlight Lawmaker",1,MAL000231,15749171
"Sunlight Lawmaker",1,MAL000233,169372
"Sunlight Lawmaker",1,MAL000238,13001486
"Sunlight Lawmaker",1,MAL000239,15749258
"Sunlight Lawmaker",1,MAL000284,18982521
"Sunlight Lawmaker",1,MAL000303,18982509
"Sunlight Lawmaker",1,MAL000304,18982501
"Sunlight Lawmaker",1,MAL000305,1615992
"Sunlight Lawmaker",1,MAL000309,17442022
"Sunlight Lawmaker",1,MAL000325,24675862
"Sunlight Lawmaker",1,MAL000326,24675863
"Sunlight Lawmaker",1,MAL000327,745515
"Sunlight Lawmaker",1,MAL000329,24675866
"Sunlight Lawmaker",1,MAL000331,18983179
"Sunlight Lawmaker",1,MAL000332,24598261
"Sunlight Lawmaker",1,MAL000338,290940
"Sunlight Lawmaker",1,MAL000339,25004707
"Sunlight Lawmaker",1,MAL000340,25004630
"Sunlight Lawmaker",1,MAL000341,25004597
"Sunlight Lawmaker",1,MAL000346,25004632
"Sunlight Lawmaker",1,MAL000347,22853
"Sunlight Lawmaker",1,MAL000348,25004742
"Sunlight Lawmaker",1,MAL000349,14488894
"Sunlight Lawmaker",1,MAL000350,25004645
"Sunlight Lawmaker",1,MAL000351,25004759
"Sunlight Lawmaker",1,MAL000352,215407
"Sunlight Lawmaker",1,MAL000353,25004607
"Sunlight Lawmaker",1,MAL000354,25004764
"Sunlight Lawmaker",1,MAL000355,25004762
"Sunlight Lawmaker",1,MAL000356,25004692
"Sunlight Lawmaker",1,MAL000357,20848799
"Sunlight Lawmaker",1,MAL000358,25004601
"Sunlight Lawmaker",1,MAL000359,16113697
"Sunlight Lawmaker",1,MAL000360,494359
"Sunlight Lawmaker",1,MAL000361,511710
"Sunlight Lawmaker",1,MAL000362,25085352
"Sunlight Lawmaker",1,MAL000363,25004644
"Sunlight Lawmaker",1,MAL000388,723170
"Sunlight Lawmaker",1,MAL000389,13001195
"Sunlight Lawmaker",1,MDL000190,6370637
"Sunlight Lawmaker",1,MDL000192,5461457
"Sunlight Lawmaker",1,MDL000194,4833874
"Sunlight Lawmaker",1,MDL000195,5687021
"Sunlight Lawmaker",1,MDL000196,5716484
"Sunlight Lawmaker",1,MDL000199,5273749
"Sunlight Lawmaker",1,MDL000204,4771784
"Sunlight Lawmaker",1,MDL000211,5127245
"Sunlight Lawmaker",1,MDL000212,5089602
"Sunlight Lawmaker",1,MDL000213,5304165
"Sunlight Lawmaker",1,MDL000215,5467115
"Sunlight Lawmaker",1,MDL000218,4882004
"Sunlight Lawmaker",1,MDL000219,13012240
"Sunlight Lawmaker",1,MDL000220,6374107
"Sunlight Lawmaker",1,MDL000221,4767328
"Sunlight Lawmaker",1,MDL000224,6374300
"Sunlight Lawmaker",1,MDL000225,5434772
"Sunlight Lawmaker",1,MDL000226,4817929
"Sunlight Lawmaker",1,MDL000228,4206006
"Sunlight Lawmaker",1,MDL000229,1066956
"Sunlight Lawmaker",1,MDL000230,6694200
"Sunlight Lawmaker",1,MDL000232,377045
"Sunlight Lawmaker",1,MDL000233,4955803
"Sunlight Lawmaker",1,MDL000236,5671133
"Sunlight Lawmaker",1,MDL000238,13001793
"Sunlight Lawmaker",1,MDL000239,4791450
"Sunlight Lawmaker",1,MDL000240,5345882
"Sunlight Lawmaker",1,MDL000241,4899693
"Sunlight Lawmaker",1,MDL000244,6370738
"Sunlight Lawmaker",1,MDL000245,13001576
"Sunlight Lawmaker",1,MDL000246,5475668
"Sunlight Lawmaker",1,MDL000247,4714065
"Sunlight Lawmaker",1,MDL000248,13001668
"Sunlight Lawmaker",1,MDL000252,6371137
"Sunlight Lawmaker",1,MDL000255,6406442
"Sunlight Lawmaker",1,MDL000257,4822536
"Sunlight Lawmaker",1,MDL000260,6482169
"Sunlight Lawmaker",1,MDL000261,13001781
"Sunlight Lawmaker",1,MDL000264,6482180
"Sunlight Lawmaker",1,MDL000267,6371893
"Sunlight Lawmaker",1,MDL000270,13001616
"Sunlight Lawmaker",1,MDL000272,5801320
"Sunlight Lawmaker",1,MDL000275,4909168
"Sunlight Lawmaker",1,MDL000277,2669074
"Sunlight Lawmaker",1,MDL000278,4938354
"Sunlight Lawmaker",1,MDL000279,4968072
"Sunlight Lawmaker",1,MDL000281,13001631
"Sunlight Lawmaker",1,MDL000282,5369707
"Sunlight Lawmaker",1,MDL000284,5111839
"Sunlight Lawmaker",1,MDL000285,4973689
"Sunlight Lawmaker",1,MDL000287,5222581
"Sunlight Lawmaker",1,MDL000289,13001797
"Sunlight Lawmaker",1,MDL000290,6372916
"Sunlight Lawmaker",1,MDL000293,6372994
"Sunlight Lawmaker",1,MDL000294,5299572
"Sunlight Lawmaker",1,MDL000295,5304973
"Sunlight Lawmaker",1,MDL000298,13001564
"Sunlight Lawmaker",1,MDL000301,6406606
"Sunlight Lawmaker",1,MDL000303,13001565
"Sunlight Lawmaker",1,MDL000304,3774918
"Sunlight Lawmaker",1,MDL000306,1095318
"Sunlight Lawmaker",1,MDL000309,13001717
"Sunlight Lawmaker",1,MDL000311,4744246
"Sunlight Lawmaker",1,MDL000312,5001168
"Sunlight Lawmaker",1,MDL000315,4740836
"Sunlight Lawmaker",1,MDL000316,4909165
"Sunlight Lawmaker",1,MDL000321,4899375
"Sunlight Lawmaker",1,MDL000322,6482368
"Sunlight Lawmaker",1,MDL000323,13001739
"Sunlight Lawmaker",1,MDL000324,4911752
"Sunlight Lawmaker",1,MDL000325,5154303
"Sunlight Lawmaker",1,MDL000327,4822313
"Sunlight Lawmaker",1,MDL000328,4741612
"Sunlight Lawmaker",1,MDL000332,5838885
"Sunlight Lawmaker",1,MDL000335,6374332
"Sunlight Lawmaker",1,MDL000337,6680167
"Sunlight Lawmaker",1,MDL000338,6374440
"Sunlight Lawmaker",1,MDL000339,4990733
"Sunlight Lawmaker",1,MDL000341,4940313
"Sunlight Lawmaker",1,MDL000342,5611769
"Sunlight Lawmaker",1,MDL000344,13001803
"Sunlight Lawmaker",1,MDL000345,13001768
"Sunlight Lawmaker",1,MDL000348,4925591
"Sunlight Lawmaker",1,MDL000349,6375117
"Sunlight Lawmaker",1,MDL000354,4724967
"Sunlight Lawmaker",1,MDL000359,4771771
"Sunlight Lawmaker",1,MDL000361,5002539
"Sunlight Lawmaker",1,MDL000368,4740250
"Sunlight Lawmaker",1,MDL000370,6482576
"Sunlight Lawmaker",1,MDL000371,13001683
"Sunlight Lawmaker",1,MDL000372,13001669
"Sunlight Lawmaker",1,MDL000373,7842604
"Sunlight Lawmaker",1,MDL000374,4988529
"Sunlight Lawmaker",1,MDL000379,6510362
"Sunlight Lawmaker",1,MDL000387,6510273
"Sunlight Lawmaker",1,MDL000388,13001544
"Sunlight Lawmaker",1,MDL000391,6510240
"Sunlight Lawmaker",1,MDL000392,4736751
"Sunlight Lawmaker",1,MDL000393,4755003
"Sunlight Lawmaker",1,MDL000394,13001690
"Sunlight Lawmaker",1,MDL000396,4968365
"Sunlight Lawmaker",1,MDL000398,6693720
"Sunlight Lawmaker",1,MDL000399,4595740
"Sunlight Lawmaker",1,MDL000400,13001626
"Sunlight Lawmaker",1,MDL000401,13001613
"Sunlight Lawmaker",1,MDL000404,13001619
"Sunlight Lawmaker",1,MDL000406,6694043
"Sunlight Lawmaker",1,MDL000407,933522
"Sunlight Lawmaker",1,MDL000408,6693748
"Sunlight Lawmaker",1,MDL000409,6510191
"Sunlight Lawmaker",1,MDL000412,4599660
"Sunlight Lawmaker",1,MDL000415,5144322
"Sunlight Lawmaker",1,MDL000416,13001695
"Sunlight Lawmaker",1,MDL000605,20611071
"Sunlight Lawmaker",1,MDL000617,13001618
"Sunlight Lawmaker",1,MDL000618,4600991
"Sunlight Lawmaker",1,MDL000619,20611078
"Sunlight Lawmaker",1,MDL000620,12414905
"Sunlight Lawmaker",1,MDL000621,21266876
"Sunlight Lawmaker",1,MDL000623,20611067
"Sunlight Lawmaker",1,MDL000624,4988214
"Sunlight Lawmaker",1,MDL000625,14585065
"Sunlight Lawmaker",1,MDL000630,4893508
"Sunlight Lawmaker",1,MDL000631,19907126
"Sunlight Lawmaker",1,MDL000632,6482273
"Sunlight Lawmaker",1,MDL000634,6672172
"Sunlight Lawmaker",1,MDL000635,20587739
"Sunlight Lawmaker",1,MDL000637,21265670
"Sunlight Lawmaker",1,MDL000638,4608535
"Sunlight Lawmaker",1,MDL000640,21273385
"Sunlight Lawmaker",1,MDL000643,19907268
"Sunlight Lawmaker",1,MDL000644,20611058
"Sunlight Lawmaker",1,MDL000645,16291356
"Sunlight Lawmaker",1,MDL000646,19903344
"Sunlight Lawmaker",1,MDL000647,19907267
"Sunlight Lawmaker",1,MDL000650,4594855
"Sunlight Lawmaker",1,MDL000651,6406541
"Sunlight Lawmaker",1,MDL000652,21273376
"Sunlight Lawmaker",1,MDL000655,4684758
"Sunlight Lawmaker",1,MDL000657,4618760
"Sunlight Lawmaker",1,MDL000658,21266715
"Sunlight Lawmaker",1,MDL000661,14596797
"Sunlight Lawmaker",1,MDL000663,21266866
"Sunlight Lawmaker",1,MDL000664,21266867
"Sunlight Lawmaker",1,MDL000666,5796065
"Sunlight Lawmaker",1,MDL000667,21266831
"Sunlight Lawmaker",1,MDL000668,6510056
"Sunlight Lawmaker",1,MDL000671,14552777
"Sunlight Lawmaker",1,MDL000672,4638368
"Sunlight Lawmaker",1,MDL000673,19907121
"Sunlight Lawmaker",1,MDL000674,6693937
"Sunlight Lawmaker",1,MDL000680,19903322
"Sunlight Lawmaker",1,MDL000681,19907118
"Sunlight Lawmaker",1,MDL000682,13012219
"Sunlight Lawmaker",1,MDL000684,21269533
"Sunlight Lawmaker",1,MDL000685,13001560
"Sunlight Lawmaker",1,MDL000686,21267302
"Sunlight Lawmaker",1,MDL000687,21266709
"Sunlight Lawmaker",1,MDL000688,21273419
"Sunlight Lawmaker",1,MDL000689,4764305
"Sunlight Lawmaker",1,MDL000690,4896625
"Sunlight Lawmaker",1,MDL000691,19907265
"Sunlight Lawmaker",1,MDL000692,21267032
"Sunlight Lawmaker",1,MDL000693,20611083
"Sunlight Lawmaker",1,MDL000695,20571766
"Sunlight Lawmaker",1,MDL000697,20318014
"Sunlight Lawmaker",1,MDL000699,21266606
"Sunlight Lawmaker",1,MDL000700,6693967
"Sunlight Lawmaker",1,MDL000716,21266708
"Sunlight Lawmaker",1,MDL000718,39765163
"Sunlight Lawmaker",1,MDL000720,39765165
"Sunlight Lawmaker",1,MDL000725,13001609
"Sunlight Lawmaker",1,MEL000001,6474984
"Sunlight Lawmaker",1,MEL000002,6568734
"Sunlight Lawmaker",1,MEL000005,6454211
"Sunlight Lawmaker",1,MEL000010,6372540
"Sunlight Lawmaker",1,MEL000014,6374568
"Sunlight Lawmaker",1,MEL000017,6683709
"Sunlight Lawmaker",1,MEL000018,6411327
"Sunlight Lawmaker",1,MEL000021,13001964
"Sunlight Lawmaker",1,MEL000024,6683719
"Sunlight Lawmaker",1,MEL000026,6683731
"Sunlight Lawmaker",1,MEL000028,6674158
"Sunlight Lawmaker",1,MEL000034,6571748
"Sunlight Lawmaker",1,MEL000036,6373833
"Sunlight Lawmaker",1,MEL000039,6555602
"Sunlight Lawmaker",1,MEL000044,6683233
"Sunlight Lawmaker",1,MEL000046,6468549
"Sunlight Lawmaker",1,MEL000048,6454123
"Sunlight Lawmaker",1,MEL000049,6501252
"Sunlight Lawmaker",1,MEL000050,6486227
"Sunlight Lawmaker",1,MEL000057,6683271
"Sunlight Lawmaker",1,MEL000060,6628906
"Sunlight Lawmaker",1,MEL000066,6683287
"Sunlight Lawmaker",1,MEL000067,6674055
"Sunlight Lawmaker",1,MEL000069,6674169
"Sunlight Lawmaker",1,MEL000071,6501301
"Sunlight Lawmaker",1,MEL000072,6501307
"Sunlight Lawmaker",1,MEL000073,6501315
"Sunlight Lawmaker",1,MEL000074,9931185
"Sunlight Lawmaker",1,MEL000075,6665937
"Sunlight Lawmaker",1,MEL000076,6683325
"Sunlight Lawmaker",1,MEL000078,6501328
"Sunlight Lawmaker",1,MEL000081,6486448
"Sunlight Lawmaker",1,MEL000083,6486263
"Sunlight Lawmaker",1,MEL000087,6681724
"Sunlight Lawmaker",1,MEL000105,6674044
"Sunlight Lawmaker",1,MEL000106,6486269
"Sunlight Lawmaker",1,MEL000109,6375129
"Sunlight Lawmaker",1,MEL000110,13001955
"Sunlight Lawmaker",1,MEL000111,6486108
"Sunlight Lawmaker",1,MEL000112,6512197
"Sunlight Lawmaker",1,MEL000113,6570982
"Sunlight Lawmaker",1,MEL000120,13001980
"Sunlight Lawmaker",1,MEL000122,6486208
"Sunlight Lawmaker",1,MEL000123,6681732
"Sunlight Lawmaker",1,MEL000125,6683522
"Sunlight Lawmaker",1,MEL000127,6486361
"Sunlight Lawmaker",1,MEL000130,6572621
"Sunlight Lawmaker",1,MEL000131,9931674
"Sunlight Lawmaker",1,MEL000135,6657700
"Sunlight Lawmaker",1,MEL000138,6683552
"Sunlight Lawmaker",1,MEL000139,6628890
"Sunlight Lawmaker",1,MEL000145,6453999
"Sunlight Lawmaker",1,MEL000148,6512210
"Sunlight Lawmaker",1,MEL000149,6486416
"Sunlight Lawmaker",1,MEL000151,6501485
"Sunlight Lawmaker",1,MEL000152,6468520
"Sunlight Lawmaker",1,MEL000154,6535860
"Sunlight Lawmaker",1,MEL000156,6486328
"Sunlight Lawmaker",1,MEL000161,6683637
"Sunlight Lawmaker",1,MEL000162,6697144
"Sunlight Lawmaker",1,MEL000168,6454459
"Sunlight Lawmaker",1,MEL000174,6674181
"Sunlight Lawmaker",1,MEL000179,6674178
"Sunlight Lawmaker",1,MEL000182,6483160
"Sunlight Lawmaker",1,MEL000187,6699341
"Sunlight Lawmaker",1,MEL000195,9946879
"Sunlight Lawmaker",1,MEL000201,6501555
"Sunlight Lawmaker",1,MEL000208,11022678
"Sunlight Lawmaker",1,MEL000212,11023214
"Sunlight Lawmaker",1,MEL000213,11022718
"Sunlight Lawmaker",1,MEL000214,6375569
"Sunlight Lawmaker",1,MEL000216,11022720
"Sunlight Lawmaker",1,MEL000217,16072365
"Sunlight Lawmaker",1,MEL000218,11022674
"Sunlight Lawmaker",1,MEL000219,11022732
"Sunlight Lawmaker",1,MEL000220,11022735
"Sunlight Lawmaker",1,MEL000221,11023232
"Sunlight Lawmaker",1,MEL000222,11022724
"Sunlight Lawmaker",1,MEL000223,11023210
"Sunlight Lawmaker",1,MEL000226,11022682
"Sunlight Lawmaker",1,MEL000228,6628372
"Sunlight Lawmaker",1,MEL000233,6454140
"Sunlight Lawmaker",1,MEL000237,6501370
"Sunlight Lawmaker",1,MEL000239,16072373
"Sunlight Lawmaker",1,MEL000241,11022677
"Sunlight Lawmaker",1,MEL000245,16072377
"Sunlight Lawmaker",1,MEL000247,11022695
"Sunlight Lawmaker",1,MEL000248,6501432
"Sunlight Lawmaker",1,MEL000253,11023201
"Sunlight Lawmaker",1,MEL000255,16072385
"Sunlight Lawmaker",1,MEL000256,11022676
"Sunlight Lawmaker",1,MEL000257,1348259
"Sunlight Lawmaker",1,MEL000261,9932629
"Sunlight Lawmaker",1,MEL000262,6425633
"Sunlight Lawmaker",1,MEL000263,11022707
"Sunlight Lawmaker",1,MEL000264,11022679
"Sunlight Lawmaker",1,MEL000265,9946504
"Sunlight Lawmaker",1,MEL000266,11022704
"Sunlight Lawmaker",1,MEL000267,6657806
"Sunlight Lawmaker",1,MEL000271,6568549
"Sunlight Lawmaker",1,MEL000272,11022701
"Sunlight Lawmaker",1,MEL000276,16072400
"Sunlight Lawmaker",1,MEL000279,23424267
"Sunlight Lawmaker",1,MEL000280,26783579
"Sunlight Lawmaker",1,MEL000284,23424353
"Sunlight Lawmaker",1,MEL000285,23424401
"Sunlight Lawmaker",1,MEL000286,23424410
"Sunlight Lawmaker",1,MEL000288,6426267
"Sunlight Lawmaker",1,MEL000294,26783612
"Sunlight Lawmaker",1,MEL000297,6501357
"Sunlight Lawmaker",1,MEL000298,9937051
"Sunlight Lawmaker",1,MEL000303,13001887
"Sunlight Lawmaker",1,MEL000305,23424431
"Sunlight Lawmaker",1,MEL000307,23424350
"Sunlight Lawmaker",1,MEL000309,23424430
"Sunlight Lawmaker",1,MEL000310,23424301
"Sunlight Lawmaker",1,MEL000312,26783619
"Sunlight Lawmaker",1,MEL000313,11022658
"Sunlight Lawmaker",1,MEL000315,26783620
"Sunlight Lawmaker",1,MEL000324,23424428
"Sunlight Lawmaker",1,MEL000328,23424394
"Sunlight Lawmaker",1,MEL000329,23424266
"Sunlight Lawmaker",1,MEL000330,23424282
"Sunlight Lawmaker",1,MEL000331,13001915
"Sunlight Lawmaker",1,MEL000334,23424445
"Sunlight Lawmaker",1,MEL000335,23424397
"Sunlight Lawmaker",1,MEL000338,23424246
"Sunlight Lawmaker",1,MEL000340,6571688
"Sunlight Lawmaker",1,MEL000342,23424280
"Sunlight Lawmaker",1,MEL000343,23424378
"Sunlight Lawmaker",1,MEL000346,23424249
"Sunlight Lawmaker",1,MEL000350,6486383
"Sunlight Lawmaker",1,MEL000351,6619180
"Sunlight Lawmaker",1,MEL000355,11023225
"Sunlight Lawmaker",1,MEL000356,23424360
"Sunlight Lawmaker",1,MEL000361,23424275
"Sunlight Lawmaker",1,MEL000362,23424344
"Sunlight Lawmaker",1,MEL000364,23424429
"Sunlight Lawmaker",1,MEL000368,23424268
"Sunlight Lawmaker",1,MEL000369,20815324
"Sunlight Lawmaker",1,MEL000370,26783607
"Sunlight Lawmaker",1,MEL000371,6453963
"Sunlight Lawmaker",1,MEL000372,6486377
"Sunlight Lawmaker",1,MEL000377,26783608
"Sunlight Lawmaker",1,MEL000380,6513692
"Sunlight Lawmaker",1,MEL000381,23424446
"Sunlight Lawmaker",1,MEL000386,23424346
"Sunlight Lawmaker",1,MEL000387,6569465
"Sunlight Lawmaker",1,MEL000388,23424439
"Sunlight Lawmaker",1,MEL000393,6454114
"Sunlight Lawmaker",1,MEL000395,6683504
"Sunlight Lawmaker",1,MEL000396,6454321
"Sunlight Lawmaker",1,MEL000398,20815322
"Sunlight Lawmaker",1,MEL000401,23424310
"Sunlight Lawmaker",1,MEL000402,26358656
"Sunlight Lawmaker",1,MEL000405,23424418
"Sunlight Lawmaker",1,MEL000409,6681736
"Sunlight Lawmaker",1,MEL000411,6657740
"Sunlight Lawmaker",1,MEL000415,16072395
"Sunlight Lawmaker",1,MEL000422,24799942
"Sunlight Lawmaker",1,MEL000424,11022657
"Sunlight Lawmaker",1,MEL000425,6496829
"Sunlight Lawmaker",1,MEL000426,16324773
"Sunlight Lawmaker",1,MEL000427,26783616
"Sunlight Lawmaker",1,MEL000429,23424395
"Sunlight Lawmaker",1,MEL000432,23424277
"Sunlight Lawmaker",1,MEL000433,23424341
"Sunlight Lawmaker",1,MEL000436,6454218
"Sunlight Lawmaker",1,MEL000437,11023240
"Sunlight Lawmaker",1,MEL000444,9962644
"Sunlight Lawmaker",1,MEL000447,23424241
"Sunlight Lawmaker",1,MEL000448,26783586
"Sunlight Lawmaker",1,MEL000451,11022671
"Sunlight Lawmaker",1,MEL000452,23424396
"Sunlight Lawmaker",1,MEL000458,21242867
"Sunlight Lawmaker",1,MEL000461,11023195
"Sunlight Lawmaker",1,MEL000463,23424426
"Sunlight Lawmaker",1,MEL000464,29268745
"Sunlight Lawmaker",1,MEL000465,23424349
"Sunlight Lawmaker",1,MEL000466,26357196
"Sunlight Lawmaker",1,MIL000002,535943
"Sunlight Lawmaker",1,MIL000007,6690047
"Sunlight Lawmaker",1,MIL000008,268219
"Sunlight Lawmaker",1,MIL000009,255685
"Sunlight Lawmaker",1,MIL000010,260133
"Sunlight Lawmaker",1,MIL000011,545211
"Sunlight Lawmaker",1,MIL000012,274863
"Sunlight Lawmaker",1,MIL000014,320034
"Sunlight Lawmaker",1,MIL000015,13002320
"Sunlight Lawmaker",1,MIL000018,24286
"Sunlight Lawmaker",1,MIL000019,263443
"Sunlight Lawmaker",1,MIL000020,18917613
"Sunlight Lawmaker",1,MIL000021,18917614
"Sunlight Lawmaker",1,MIL000022,1393809
"Sunlight Lawmaker",1,MIL000024,18917617
"Sunlight Lawmaker",1,MIL000025,18917618
"Sunlight Lawmaker",1,MIL000029,6661554
"Sunlight Lawmaker",1,MIL000030,63839
"Sunlight Lawmaker",1,MIL000031,13002549
"Sunlight Lawmaker",1,MIL000033,262229
"Sunlight Lawmaker",1,MIL000034,18917625
"Sunlight Lawmaker",1,MIL000035,54860
"Sunlight Lawmaker",1,MIL000038,1033644
"Sunlight Lawmaker",1,MIL000041,156593
"Sunlight Lawmaker",1,MIL000044,26314073
"Sunlight Lawmaker",1,MIL000048,6506493
"Sunlight Lawmaker",1,MIL000052,141856
"Sunlight Lawmaker",1,MIL000053,6506557
"Sunlight Lawmaker",1,MIL000058,98996
"Sunlight Lawmaker",1,MIL000061,6689406
"Sunlight Lawmaker",1,MIL000062,153861
"Sunlight Lawmaker",1,MIL000064,13002228
"Sunlight Lawmaker",1,MIL000068,6689445
"Sunlight Lawmaker",1,MIL000069,177494
"Sunlight Lawmaker",1,MIL000070,175739
"Sunlight Lawmaker",1,MIL000071,162125
"Sunlight Lawmaker",1,MIL000084,558368
